,pct_tl_open_L6M,pct_tl_closed_L6M,Tot_TL_closed_L12M,pct_tl_open_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,CC_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,time_since_recent_payment,max_recent_level_of_deliq,num_deliq_6_12mts,num_times_60p_dpd,num_std_12mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_12mts,num_lss,recent_level_of_deliq,CC_enq_L12m,PL_enq_L12m,time_since_recent_enq,enq_L3m,NETMONTHLYINCOME,Time_With_Curr_Empr,CC_Flag,PL_Flag,pct_PL_enq_L6m_of_ever,pct_CC_enq_L6m_of_ever,HL_Flag,GL_Flag,MARITALSTATUS,EDUCATION,GENDER,last_prod_enq2,first_prod_enq2,Approved_Flag
120,0.182,0.0,1,0.364,0.091,1,2,0,3,1,10,0,32,0,0,0,0,0,0,0,0,0,0,0,6,1,3,3,35000,45,1,1,0.25,0.143,0,0,Single,GRADUATE,M,PL,CC,P2
121,0.0,0.0,0,1.0,0.0,0,0,0,0,1,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,18326,69,0,0,0.0,0.0,0,0,Single,12TH,M,ConsumerLoan,ConsumerLoan,P2
122,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,1105,0,14000,48,0,0,0.0,0.0,0,0,Married,SSC,M,others,others,P2
123,0.5,0.0,0,0.5,0.0,1,0,0,0,1,1,0,986,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,12000,34,0,0,1.0,0.0,1,0,Single,SSC,M,PL,others,P2
124,0.933,0.8,12,1.0,0.8,2,0,0,0,14,1,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,36000,134,0,0,0.0,0.0,1,0,Married,SSC,M,others,others,P2
125,0.0,0.0,1,0.5,0.167,0,0,1,0,6,0,1,54,0,0,0,6,0,0,0,0,0,0,0,0,0,6,1,35000,130,0,0,0.0,0.0,1,1,Married,GRADUATE,M,ConsumerLoan,others,P2
126,0.5,0.0,0,1.0,0.0,0,0,0,0,0,2,0,31,0,0,0,0,0,0,0,0,0,0,0,1,0,90,1,20000,66,0,0,0.0,1.0,0,0,Married,12TH,M,CC,ConsumerLoan,P2
127,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,728,0,29000,69,0,0,0.0,0.0,0,0,Married,12TH,M,others,others,P2
128,0.0,0.0,0,0.0,0.0,0,0,0,0,0,3,0,411,5,0,0,0,0,0,0,0,0,0,5,0,0,237,0,33000,149,0,0,0.0,0.0,0,0,Married,12TH,M,others,others,P3
129,0.0,0.5,1,0.5,0.5,0,0,0,0,1,1,1,34,30,0,0,8,0,0,0,0,0,0,30,0,0,538,0,20000,100,0,0,0.0,0.0,0,0,Single,SSC,M,others,others,P2
130,0.0,0.0,0,0.0,0.0,0,1,0,0,1,2,0,883,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,45000,69,1,0,0.0,0.0,0,0,Married,POST-GRADUATE,M,others,CC,P1
131,0.2,0.2,2,0.4,0.4,0,0,0,1,0,5,1,40,0,0,0,10,0,0,0,0,0,0,0,0,1,122,0,55000,195,0,1,0.0,0.0,0,0,Single,GRADUATE,M,others,ConsumerLoan,P2
132,0.059,0.118,2,0.059,0.118,0,0,0,0,15,2,1,44,0,0,0,8,0,0,0,0,0,0,0,0,0,6,1,25000,244,0,0,0.0,0.0,1,0,Married,12TH,M,others,ConsumerLoan,P1
133,0.333,0.0,0,0.667,0.0,0,0,0,0,2,1,1,36,10,1,0,0,0,0,0,0,0,0,10,0,0,3,1,19000,71,0,0,0.0,0.0,0,0,Single,12TH,M,ConsumerLoan,others,P3
134,0.143,0.0,0,0.286,0.0,0,0,0,0,7,0,3,66,0,0,0,9,0,0,0,0,0,0,0,1,0,54,1,20000,60,0,0,0.0,1.0,1,0,Married,UNDER GRADUATE,M,CC,ConsumerLoan,P1
135,0.0,0.0,0,0.0,0.0,0,0,0,0,5,0,1,492,0,0,0,1,0,0,0,0,0,0,0,0,0,1772,0,20000,64,0,0,0.0,0.0,1,0,Married,12TH,M,others,others,P2
136,0.4,0.0,0,0.4,0.0,0,0,0,3,2,3,2,114,0,0,0,25,5,0,0,0,0,0,0,0,0,19,1,20000,222,0,1,0.0,0.0,0,0,Married,GRADUATE,M,HL,HL,P1
137,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,115,30,0,0,0,0,0,0,0,0,0,30,0,0,807,0,11000,14,0,0,0.0,0.0,0,0,Single,GRADUATE,M,others,others,P2
138,0.6,0.2,2,0.8,0.4,2,0,0,1,0,5,1,50,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,20000,51,0,1,0.75,0.0,0,0,Married,12TH,M,ConsumerLoan,others,P3
139,0.05,0.15,3,0.15,0.15,2,0,0,0,12,8,4,77,24,0,0,0,0,0,0,0,0,0,9,0,2,12,4,20000,71,0,0,0.667,0.0,1,0,Married,GRADUATE,M,ConsumerLoan,ConsumerLoan,P3
140,0.077,0.0,2,0.077,0.154,2,0,0,0,13,0,1,379,89,0,1,17,0,0,0,0,0,0,89,0,0,1075,0,25000,128,0,0,0.0,0.0,1,0,Married,12TH,M,AL,AL,P2
141,0.667,0.333,1,0.667,0.333,1,0,0,0,2,1,1,86,29,0,0,0,0,0,0,0,0,0,29,0,0,29,1,15000,120,0,0,0.0,0.0,0,0,Married,12TH,M,ConsumerLoan,HL,P2
142,0.0,0.0,0,0.143,0.0,4,0,0,0,7,0,6,1650,0,0,0,5,0,0,0,0,0,0,0,0,0,1930,0,60000,362,0,0,0.0,0.0,0,0,Married,SSC,M,others,others,P1
143,1.0,0.0,0,1.0,0.0,0,0,0,0,3,0,0,152,0,0,0,15,0,0,0,0,0,0,0,0,0,4,2,30000,45,0,0,0.0,0.0,1,0,Married,SSC,M,others,ConsumerLoan,P2
144,0.75,0.0,0,0.75,0.0,1,0,0,0,1,3,0,36,15,0,0,0,0,0,0,0,0,0,15,0,6,24,6,15000,43,0,0,1.0,0.0,0,0,Single,GRADUATE,M,PL,ConsumerLoan,P4
145,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,1,64,0,0,0,11,0,0,0,0,0,0,0,0,1,83,2,25000,102,0,0,1.0,0.0,0,0,Married,12TH,M,PL,CC,P2
146,0.0,0.0,0,0.0,0.0,6,0,0,0,17,1,14,198,30,0,2,2,0,0,0,0,0,0,30,0,0,466,0,15000,60,0,0,0.0,0.0,1,0,Married,12TH,F,others,others,P2
147,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,491,0,0,0,11,0,0,0,0,0,0,0,0,0,347,0,40000,191,0,0,0.0,0.0,1,0,Married,GRADUATE,M,others,others,P2
148,0.833,0.0,0,1.0,0.0,1,0,0,1,0,6,4,60,0,0,0,0,0,0,0,0,0,0,0,0,3,90,1,40000,101,0,1,1.0,0.0,0,0,Married,SSC,M,PL,others,P2
149,0.0,0.0,4,0.143,0.286,1,0,0,0,14,0,2,221,0,0,0,24,0,0,0,0,0,0,0,0,2,9,2,35000,36,0,0,1.0,0.0,1,0,Single,GRADUATE,M,PL,PL,P2
150,0.0,0.0,0,0.333,0.0,0,0,0,0,1,2,1,162,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,15000,96,0,0,0.0,0.0,0,0,Single,GRADUATE,M,ConsumerLoan,others,P2
151,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,33,3,0,0,1,0,0,0,0,0,0,3,0,0,1007,0,48000,77,0,0,0.0,0.0,0,0,Single,GRADUATE,M,AL,AL,P2
152,0.25,0.0,0,1.0,0.0,0,0,0,1,0,4,1,34,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,25000,170,0,1,1.0,0.0,0,0,Married,GRADUATE,M,ConsumerLoan,others,P4
153,0.0,0.0,0,0.0,0.0,0,0,0,0,2,0,2,55,27,0,0,0,0,0,0,0,0,0,27,0,0,2,1,13000,135,0,0,0.0,0.0,0,0,Married,12TH,F,ConsumerLoan,others,P2
154,0.0,0.0,0,0.5,0.0,0,0,0,0,1,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,208,0,25000,300,0,0,0.0,0.0,0,0,Married,SSC,M,PL,others,P2
155,0.042,0.0,2,0.083,0.083,1,7,0,8,1,23,1,29,0,0,0,0,0,0,0,0,0,0,0,1,0,20,2,60000,54,1,1,0.0,0.1,0,0,Married,GRADUATE,M,ConsumerLoan,CC,P2
156,0.0,0.0,0,0.0,0.0,0,3,0,4,1,8,1,37,3,0,0,0,0,0,0,0,0,0,3,2,7,54,6,35000,38,1,1,0.286,0.286,0,0,Married,UNDER GRADUATE,M,PL,others,P2
157,0.0,0.0,0,0.0,0.0,0,1,0,0,0,1,0,158,0,0,0,0,0,0,0,0,0,0,0,0,1,199,0,65000,152,1,0,0.0,0.0,0,0,Married,SSC,M,PL,PL,P2
158,0.0,0.143,2,0.286,0.286,0,0,0,0,7,0,0,49,11,0,0,0,0,0,0,0,0,0,11,0,0,1178,0,12000,86,0,0,0.0,0.0,1,0,Married,SSC,M,others,others,P2
159,0.0,0.0,0,0.0,0.0,0,0,0,0,0,4,1,394,0,0,0,0,0,0,0,0,0,0,0,0,0,699,0,45000,77,0,0,0.0,0.0,0,0,Married,SSC,M,PL,ConsumerLoan,P2
160,0.0,1.0,1,0.0,1.0,0,0,0,0,1,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,20000,65,0,0,0.0,0.0,0,0,Single,GRADUATE,M,ConsumerLoan,others,P3
161,0.077,0.0,1,0.154,0.077,1,0,0,2,11,2,3,318,0,0,0,13,0,0,0,0,0,0,0,0,2,346,0,45000,186,0,1,0.0,0.0,1,0,Married,POST-GRADUATE,M,PL,PL,P1
162,1.0,0.5,2,1.0,0.5,0,0,0,2,2,2,2,92,0,0,0,1,0,0,0,0,0,0,0,2,4,3,2,52000,106,0,1,0.667,0.667,0,0,Single,12TH,M,ConsumerLoan,ConsumerLoan,P4
163,0.0,1.0,1,0.0,1.0,0,0,0,0,0,1,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,35000,191,0,0,0.0,0.0,0,0,Single,GRADUATE,M,PL,PL,P2
164,0.0,0.0,0,0.125,0.0,0,0,0,0,7,1,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,20000,63,0,0,0.0,0.0,1,0,Married,12TH,M,ConsumerLoan,ConsumerLoan,P2
165,0.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,106,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,19000,62,0,0,0.5,0.0,0,0,Single,12TH,M,others,CC,P2
166,0.25,0.0,0,0.5,0.0,0,0,1,1,2,2,1,70,0,0,0,0,0,0,0,0,0,0,0,0,1,201,0,25000,39,0,1,0.0,0.0,0,1,Married,GRADUATE,M,PL,HL,P1
167,0.136,0.136,8,0.318,0.364,0,0,0,0,6,16,7,44,0,0,0,16,0,0,0,0,0,0,0,1,0,77,1,28000,64,0,0,0.0,0.0,1,0,Married,SSC,M,ConsumerLoan,others,P1
168,0.5,0.0,0,0.5,0.0,0,1,0,0,0,2,0,459,6,0,0,0,0,0,0,0,0,0,6,1,0,2,2,24000,56,1,0,0.0,1.0,0,0,Single,12TH,M,ConsumerLoan,ConsumerLoan,P4
169,0.0,0.0,0,0.0,0.0,0,0,0,1,0,3,0,25,2,0,0,0,0,0,0,0,0,0,2,0,0,452,0,18000,95,0,1,0.0,0.0,0,0,Married,12TH,F,PL,ConsumerLoan,P3
170,0.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,69,0,0,0,0,0,0,0,0,0,0,0,0,7,5,9,45000,131,0,0,0.714,0.0,0,0,Single,OTHERS,M,ConsumerLoan,ConsumerLoan,P4
171,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,616,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,35000,152,0,0,0.0,0.0,0,0,Married,UNDER GRADUATE,M,ConsumerLoan,others,P2
172,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,1953,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,25000,130,0,0,1.0,0.0,0,0,Married,SSC,M,PL,others,P3
173,0.0,0.25,1,0.25,0.25,1,0,0,1,2,2,0,72,0,0,0,0,0,0,0,0,0,0,0,0,2,265,0,28000,66,0,1,0.0,0.0,0,0,Single,12TH,M,PL,others,P2
174,1.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,112,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,22000,68,0,0,1.0,0.0,0,0,Single,GRADUATE,F,ConsumerLoan,others,P3
175,0.25,0.0,0,0.25,0.0,0,0,0,3,1,3,1,98,52,0,0,10,0,0,0,0,0,0,52,0,0,30,1,25000,363,0,1,0.0,0.0,0,0,Married,UNDER GRADUATE,M,ConsumerLoan,others,P2
176,0.5,0.0,0,1.0,0.0,0,0,0,0,0,2,0,85,0,0,0,0,0,0,0,0,0,0,0,0,1,183,0,20000,81,0,0,0.0,0.0,0,0,Married,GRADUATE,F,PL,others,P2
177,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,21000,30,0,0,0.0,0.0,0,0,Married,SSC,M,ConsumerLoan,ConsumerLoan,P3
178,0.0,0.0,0,0.333,0.0,0,1,0,0,1,2,0,89,0,0,0,0,0,0,0,0,0,0,0,0,1,242,0,21000,65,1,0,0.0,0.0,0,0,Married,SSC,M,PL,CC,P2
179,0.0,0.0,0,0.0,0.0,0,0,0,0,2,0,0,982,0,0,0,0,0,0,0,0,0,0,0,0,0,2660,0,19000,50,0,0,0.0,0.0,0,0,Married,12TH,M,others,others,P1
180,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,789,26,0,0,0,0,0,0,0,0,0,26,0,0,1591,0,20500,64,0,0,0.0,0.0,0,0,Single,12TH,M,others,others,P4
181,0.6,0.0,1,0.6,0.2,3,0,0,0,0,5,1,212,0,0,0,0,0,0,0,0,0,0,0,0,1,33,3,25000,191,0,0,0.5,0.0,0,0,Married,OTHERS,M,ConsumerLoan,ConsumerLoan,P3
182,0.0,0.0,0,0.333,0.0,1,0,0,0,3,0,2,53,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,25000,75,0,0,0.0,0.0,0,0,Married,12TH,M,others,others,P2
183,1.0,0.0,0,1.0,0.0,0,0,0,0,1,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1,30000,61,0,0,1.0,0.0,0,0,Married,GRADUATE,F,ConsumerLoan,others,P3
184,0.0,1.0,1,1.0,1.0,0,0,0,0,0,1,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0,16000,32,0,0,0.0,0.0,0,0,Married,UNDER GRADUATE,F,ConsumerLoan,ConsumerLoan,P2
185,0.0,0.0,0,0.0,0.0,0,0,0,0,4,0,2,17,22,2,0,8,0,0,0,0,0,0,22,0,0,1043,0,18000,126,0,0,0.0,0.0,0,0,Married,12TH,F,others,others,P2
186,0.0,1.0,1,1.0,1.0,0,0,0,0,0,1,0,135,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,16400,40,0,0,1.0,0.0,0,0,Single,GRADUATE,F,ConsumerLoan,ConsumerLoan,P4
187,0.0,0.0,1,0.0,0.1,0,0,0,0,2,8,7,81,30,0,0,20,0,0,0,0,0,0,30,0,1,258,0,28000,98,0,0,0.0,0.0,0,0,Married,12TH,M,others,ConsumerLoan,P2
188,0.0,0.0,0,0.0,0.0,0,0,0,0,2,0,2,56,0,0,0,10,0,0,0,0,0,0,0,0,0,676,0,35000,284,0,0,0.0,0.0,0,0,Married,12TH,M,others,others,P1
189,0.4,0.0,0,0.4,0.0,2,0,0,0,4,1,4,851,89,0,2,0,0,0,0,0,0,0,89,0,1,7,3,59000,246,0,0,1.0,0.0,1,0,Married,SSC,M,others,others,P3
190,0.5,0.0,0,1.0,0.0,1,1,0,0,1,1,0,59,0,0,0,3,0,0,0,0,0,0,0,2,0,138,0,44000,23,1,0,0.0,0.333,1,0,Single,GRADUATE,M,CC,CC,P2
191,0.167,0.0,0,0.333,0.0,0,0,0,2,0,6,0,72,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1,40000,146,0,1,0.5,0.0,0,0,Married,12TH,M,AL,HL,P2
192,0.0,0.0,0,0.4,0.0,0,0,0,0,0,5,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,29000,65,0,0,0.0,0.0,0,0,Married,GRADUATE,M,ConsumerLoan,ConsumerLoan,P2
193,0.154,0.308,5,0.385,0.385,0,0,0,1,0,13,3,75,0,0,0,0,0,0,0,0,0,0,0,0,2,171,0,12000,26,0,1,0.333,0.0,0,0,Married,GRADUATE,M,PL,PL,P2
194,0.0,0.0,0,0.0,0.0,1,0,0,1,3,2,0,36,4,0,0,0,0,0,0,0,0,0,4,0,0,525,0,30000,99,0,1,0.0,0.0,0,0,Married,12TH,M,AL,PL,P2
195,0.6,0.2,1,0.8,0.2,2,0,0,0,3,2,0,65,0,0,0,0,0,0,0,0,0,0,0,0,2,40,2,48000,122,0,0,1.0,0.0,1,0,Married,GRADUATE,M,PL,PL,P1
196,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,559,0,14000,77,0,0,0.0,0.0,0,0,Single,12TH,M,others,others,P2
197,0.5,0.5,1,0.5,0.5,1,0,0,0,2,0,2,51,0,0,0,2,0,0,0,0,0,0,0,0,1,29,2,15000,41,0,0,1.0,0.0,0,0,Married,UNDER GRADUATE,M,PL,ConsumerLoan,P4
198,0.333,0.167,1,0.5,0.167,3,0,0,2,3,3,0,198,0,0,0,11,0,0,0,0,0,0,0,0,2,37,5,20000,159,0,1,0.4,0.0,1,0,Married,SSC,M,ConsumerLoan,AL,P3
199,0.455,0.0,0,0.455,0.0,4,0,0,0,6,5,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,34,7,28000,45,0,0,0.0,0.0,0,0,Married,12TH,M,ConsumerLoan,PL,P2
200,0.0,0.0,0,0.111,0.0,0,4,2,2,2,7,0,286,190,3,14,20,0,0,0,0,0,0,190,0,1,305,0,58000,206,1,1,0.0,0.0,0,1,Married,12TH,M,PL,PL,P1
201,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,47,0,0,0,11,0,0,0,0,0,0,0,0,0,3,1,12000,42,0,0,0.0,0.0,0,0,Single,12TH,M,ConsumerLoan,others,P2
202,0.0,0.0,0,0.5,0.0,0,0,0,0,2,0,1,40,26,0,0,0,0,0,0,0,0,0,26,0,0,4,2,25000,190,0,0,0.0,0.0,0,0,Married,SSC,F,ConsumerLoan,others,P2
203,0.333,0.133,2,0.467,0.133,0,1,0,0,9,6,0,39,0,0,0,0,0,0,0,0,0,0,0,1,4,14,12,75000,123,1,0,1.0,0.5,1,0,Married,GRADUATE,M,ConsumerLoan,CC,P4
204,0.0,0.0,1,0.0,0.333,0,2,0,0,1,2,0,107,43,1,1,5,0,0,0,0,0,0,27,0,0,4,1,25000,70,1,0,0.0,0.0,0,0,Married,12TH,M,ConsumerLoan,CC,P2
205,0.0,0.143,1,0.429,0.143,0,1,0,0,1,6,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,752,0,32000,24,1,0,0.0,0.0,0,0,Married,GRADUATE,M,others,others,P1
206,0.208,0.062,4,0.208,0.083,6,0,0,0,26,22,31,28,100,0,1,32,0,0,0,0,0,0,100,0,0,651,0,28000,122,0,0,0.0,0.0,1,0,Married,GRADUATE,M,ConsumerLoan,ConsumerLoan,P1
207,0.0,0.0,0,0.0,0.0,0,0,0,1,0,1,0,883,0,0,0,11,0,0,0,0,0,0,0,1,0,65,1,26000,167,0,1,0.0,1.0,0,0,Married,POST-GRADUATE,M,CC,PL,P2
208,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,924,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,40000,299,0,0,0.0,0.0,0,0,Married,GRADUATE,M,ConsumerLoan,ConsumerLoan,P2
209,0.0,0.0,0,0.0,0.0,0,1,0,0,0,1,0,21,49,1,0,0,0,0,0,0,0,0,49,0,0,677,0,20000,245,1,0,0.0,0.0,0,0,Married,12TH,M,CC,CC,P2
210,0.308,0.231,3,0.846,0.231,1,0,0,1,0,13,9,77,0,0,0,0,0,0,0,0,0,0,0,0,3,21,6,15000,45,0,1,0.333,0.0,0,0,Married,GRADUATE,M,others,ConsumerLoan,P4
211,0.5,0.0,0,0.5,0.0,2,0,0,0,2,2,2,755,0,0,0,0,0,0,0,0,0,0,0,0,1,13,5,30000,50,0,0,1.0,0.0,0,0,Married,SSC,M,ConsumerLoan,AL,P2
212,0.286,0.143,2,0.286,0.286,2,0,0,2,4,3,2,68,45,0,0,11,0,0,0,0,0,0,45,1,3,46,3,18000,58,0,1,0.667,1.0,1,0,Single,12TH,M,PL,others,P2
213,0.0,0.2,1,0.2,0.2,0,0,0,0,0,5,2,146,27,1,0,0,0,0,0,0,0,0,27,0,1,22,1,25000,130,0,0,1.0,0.0,0,0,Married,GRADUATE,M,PL,others,P4
214,0.0,0.0,1,0.0,0.5,0,0,0,0,2,0,0,243,12,0,0,0,0,0,0,0,0,0,12,0,0,30,1,20000,125,0,0,0.0,0.0,1,0,Married,12TH,M,ConsumerLoan,ConsumerLoan,P3
215,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,845,0,20000,131,0,0,0.0,0.0,0,0,Married,POST-GRADUATE,M,others,others,P2
216,0.0,0.0,0,0.0,0.0,0,0,1,1,3,1,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,95000,130,0,1,0.0,0.0,1,1,Married,POST-GRADUATE,M,ConsumerLoan,PL,P2
217,0.0,0.0,0,0.0,0.0,0,0,0,0,6,0,5,1872,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,19500,186,0,0,0.0,0.0,1,0,Married,SSC,M,others,others,P1
218,0.108,0.189,14,0.459,0.378,2,0,0,1,5,32,9,85,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,33000,186,0,1,0.0,0.0,1,0,Married,GRADUATE,M,ConsumerLoan,others,P3
219,1.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,78,0,0,0,0,0,0,0,0,0,0,0,0,2,70,1,34000,61,0,0,0.667,0.0,0,0,Married,OTHERS,M,ConsumerLoan,others,P4
220,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,40000,183,0,0,0.0,0.0,0,0,Married,12TH,M,others,others,P2
221,0.5,0.167,1,0.5,0.167,3,0,0,0,2,4,1,225,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,15000,64,0,0,0.0,0.0,0,0,Married,GRADUATE,M,AL,others,P2
222,0.333,0.0,0,1.0,0.0,1,0,0,0,0,3,0,65,0,0,0,0,0,0,0,0,0,0,0,0,1,112,0,26500,112,0,0,0.0,0.0,0,0,Married,12TH,M,others,PL,P2
223,0.091,0.091,1,0.091,0.091,0,2,0,3,6,5,0,70,32,0,1,8,0,0,0,0,0,0,32,0,0,1,1,25000,14,1,1,0.0,0.0,1,0,Married,GRADUATE,M,ConsumerLoan,PL,P1
224,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,833,0,15000,60,0,0,0.0,0.0,0,0,Married,12TH,F,ConsumerLoan,ConsumerLoan,P2
225,1.0,0.0,0,1.0,0.0,2,0,0,0,0,3,2,82,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,25000,90,0,0,0.0,0.0,0,0,Married,UNDER GRADUATE,M,ConsumerLoan,others,P2
226,0.167,0.167,2,0.167,0.333,1,0,0,0,4,2,3,111,60,6,0,6,0,0,0,0,0,0,60,2,0,55,2,40000,54,0,0,0.0,0.5,1,0,Married,SSC,M,CC,others,P3
227,0.4,0.2,1,0.8,0.2,2,1,0,0,2,3,1,88,0,0,0,0,0,0,0,0,0,0,0,0,1,11,3,20000,124,1,0,0.0,0.0,1,0,Married,SSC,M,ConsumerLoan,others,P2
228,0.0,0.04,1,0.04,0.04,0,0,0,0,22,3,0,171,30,3,1,10,0,0,0,0,0,0,30,0,2,28,2,30000,66,0,0,1.0,0.0,1,0,Married,GRADUATE,M,PL,AL,P2
229,0.227,0.182,6,0.273,0.273,6,0,0,0,22,0,0,361,9,0,0,0,0,0,0,0,0,0,9,0,0,94,0,25000,66,0,0,0.0,0.0,1,0,Married,SSC,F,others,others,P2
230,0.25,0.0,0,0.25,0.0,1,0,0,0,0,4,1,611,24,0,0,0,0,0,0,0,0,0,24,0,2,165,0,28000,245,0,0,0.5,0.0,0,0,Married,12TH,M,PL,PL,P3
231,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,20000,62,0,0,0.0,0.0,0,0,Single,GRADUATE,M,others,others,P3
232,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,675,25,0,1,0,0,0,0,0,0,0,25,0,0,52,2,25000,131,0,0,0.0,0.0,0,0,Married,12TH,M,others,ConsumerLoan,P4
233,0.0,0.0,0,0.0,0.0,0,0,0,0,2,2,0,927,0,0,0,0,0,0,0,0,0,0,0,0,0,1631,0,25000,113,0,0,0.0,0.0,1,0,Married,SSC,M,AL,AL,P2
234,0.2,0.3,4,0.3,0.4,1,0,0,2,2,8,2,45,0,0,0,11,0,0,0,0,0,0,0,0,0,85,1,25000,130,0,1,0.0,0.0,0,0,Married,GRADUATE,M,ConsumerLoan,ConsumerLoan,P2
235,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,2125,0,15000,247,0,0,0.0,0.0,0,0,Married,GRADUATE,M,AL,AL,P2
236,0.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,14500,75,0,0,0.0,0.0,0,0,Married,12TH,M,others,others,P2
237,0.667,0.0,0,1.0,0.0,2,0,0,0,1,2,1,68,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,20000,71,0,0,0.0,0.0,0,0,Married,UNDER GRADUATE,M,ConsumerLoan,others,P3
238,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,1,56,9,0,0,0,0,0,0,0,0,0,9,0,0,66,4,75000,47,0,0,0.0,0.0,0,0,Single,UNDER GRADUATE,M,ConsumerLoan,others,P4
239,0.143,0.143,2,0.286,0.286,0,0,0,0,5,2,2,52,0,0,0,42,0,0,0,0,0,0,0,0,0,44,1,20000,249,0,0,0.0,0.0,1,0,Married,GRADUATE,M,others,AL,P1
240,0.0,0.0,0,0.333,0.0,0,0,0,0,3,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,18500,42,0,0,0.0,0.0,1,0,Single,12TH,M,ConsumerLoan,ConsumerLoan,P2
241,0.667,0.0,0,0.667,0.0,1,0,0,0,1,2,2,55,0,0,0,0,0,0,0,0,0,0,0,1,1,9,1,50000,77,0,0,1.0,1.0,0,0,Single,POST-GRADUATE,M,PL,others,P2
242,0.0,0.0,1,0.0,1.0,0,0,0,0,1,0,0,322,0,0,0,1,0,0,0,0,0,0,0,0,0,930,0,10000,77,0,0,0.0,0.0,0,0,Single,GRADUATE,M,others,others,P2
